향수ID,향수명,브랜드명,노트명,구분
3962,L'Ombre Dans L'Eau Eau de Toilette,Diptyque,만다린 오렌지,base
49098,Do Son Eau de Parfum,Diptyque,튜베로즈,top
49098,Do Son Eau de Parfum,Diptyque,오렌지 잎,mid
49098,Do Son Eau de Parfum,Diptyque,머스크,base
49098,Do Son Eau de Parfum,Diptyque,핑크 페퍼,base
72040,Philosykos Eau de Toilette,Diptyque,무화과,top
72040,Philosykos Eau de Toilette,Diptyque,무화과 잎,mid
72040,Philosykos Eau de Toilette,Diptyque,무화과 나무,base
14214,Eau Rose,Diptyque,리치,top
14214,Eau Rose,Diptyque,블랙 커런트,top
14214,Eau Rose,Diptyque,베르가못,top
14214,Eau Rose,Diptyque,로즈,mid
14214,Eau Rose,Diptyque,제라늄,mid
14214,Eau Rose,Diptyque,재스민,mid
14214,Eau Rose,Diptyque,머스크,base
14214,Eau Rose,Diptyque,화이트 허니,base
14214,Eau Rose,Diptyque,버지니아 시더,base
35678,Eau des Sens Eau de Toilette,Diptyque,오렌지 꽃,top
35678,Eau des Sens Eau de Toilette,Diptyque,비터 오렌지,top
35678,Eau des Sens Eau de Toilette,Diptyque,주니퍼 베리,mid
35678,Eau des Sens Eau de Toilette,Diptyque,안젤리카,base
35678,Eau des Sens Eau de Toilette,Diptyque,패출리,base
48680,Tempo Eau de Parfum,Diptyque,패출리,top
48680,Tempo Eau de Parfum,Diptyque,마테,top
48680,Tempo Eau de Parfum,Diptyque,클라리 세이지,mid
48680,Tempo Eau de Parfum,Diptyque,핑크 페퍼,mid
48680,Tempo Eau de Parfum,Diptyque,바이올렛 잎,base
48680,Tempo Eau de Parfum,Diptyque,베르가못,base
3958,Oyedo Eau de Toilette,Diptyque,만다린 오렌지,top
3958,Oyedo Eau de Toilette,Diptyque,유자,top
3958,Oyedo Eau de Toilette,Diptyque,레몬,top
3958,Oyedo Eau de Toilette,Diptyque,라임,top
3958,Oyedo Eau de Toilette,Diptyque,타임,mid
3958,Oyedo Eau de Toilette,Diptyque,우디 노트,base
3960,Olene Eau de Toilette,Diptyque,수선화,top
3960,Olene Eau de Toilette,Diptyque,인동덩굴,top
3960,Olene Eau de Toilette,Diptyque,재스민,mid
3960,Olene Eau de Toilette,Diptyque,등나무,mid
3960,Olene Eau de Toilette,Diptyque,화이트 플라워,base
3960,Olene Eau de Toilette,Diptyque,그린 노트,base
58391,Eau Capitale Eau de Parfum,Diptyque,핑크 페퍼,top
58391,Eau Capitale Eau de Parfum,Diptyque,베르가못,top
58391,Eau Capitale Eau de Parfum,Diptyque,로즈,mid
58391,Eau Capitale Eau de Parfum,Diptyque,패출리,base
67808,Ilio,Diptyque,선인장 열매,top
67808,Ilio,Diptyque,아이리스,mid
67808,Ilio,Diptyque,재스민,base
67808,Ilio,Diptyque,베르가못,base
49099,L’Ombre Dans L’Eau Eau de Parfum,Diptyque,블랙 커런트 잎,top
49099,L’Ombre Dans L’Eau Eau de Parfum,Diptyque,로즈,mid
49099,L’Ombre Dans L’Eau Eau de Parfum,Diptyque,블랙 커런트 꽃,base
49099,L’Ombre Dans L’Eau Eau de Parfum,Diptyque,쁘띠그레인,base
12208,34 Boulevard Saint Germain,Diptyque,정향,top
12208,34 Boulevard Saint Germain,Diptyque,시나몬,top
12208,34 Boulevard Saint Germain,Diptyque,블랙 커런트,top
12208,34 Boulevard Saint Germain,Diptyque,카다멈,top
12208,34 Boulevard Saint Germain,Diptyque,무화과 잎,top
12208,34 Boulevard Saint Germain,Diptyque,핑크 페퍼,top
12208,34 Boulevard Saint Germain,Diptyque,그린 노트,top
12208,34 Boulevard Saint Germain,Diptyque,시트러스류,top
12208,34 Boulevard Saint Germain,Diptyque,제라늄,mid
12208,34 Boulevard Saint Germain,Diptyque,아이리스,mid
12208,34 Boulevard Saint Germain,Diptyque,튜베로즈,mid
12208,34 Boulevard Saint Germain,Diptyque,바이올렛,mid
12208,34 Boulevard Saint Germain,Diptyque,로즈,mid
12208,34 Boulevard Saint Germain,Diptyque,우디 노트,base
12208,34 Boulevard Saint Germain,Diptyque,수지,base
12208,34 Boulevard Saint Germain,Diptyque,유칼립투스,base
71661,Eau Rose Eau De Parfum,Diptyque,리치,top
71661,Eau Rose Eau De Parfum,Diptyque,다마스크 로즈,mid
71661,Eau Rose Eau De Parfum,Diptyque,그라스 로즈,mid
71661,Eau Rose Eau De Parfum,Diptyque,로즈 워터,mid
71661,Eau Rose Eau De Parfum,Diptyque,캐모마일,mid
71661,Eau Rose Eau De Parfum,Diptyque,아티초크,mid
71661,Eau Rose Eau De Parfum,Diptyque,머스크,base
71661,Eau Rose Eau De Parfum,Diptyque,우디 노트,base
49101,Volutes Eau de Parfum,Diptyque,타바코,top
49101,Volutes Eau de Parfum,Diptyque,아이리스,mid
49101,Volutes Eau de Parfum,Diptyque,꿀,base
49101,Volutes Eau de Parfum,Diptyque,스파이스,base
49101,Volutes Eau de Parfum,Diptyque,스티락스,base
31738,Oud Palao Eau de Parfum,Diptyque,라오스 우드,top
31738,Oud Palao Eau de Parfum,Diptyque,불가리안 로즈,top
31738,Oud Palao Eau de Parfum,Diptyque,타바코,top
31738,Oud Palao Eau de Parfum,Diptyque,라브다넘,mid
31738,Oud Palao Eau de Parfum,Diptyque,샌달우드,mid
31738,Oud Palao Eau de Parfum,Diptyque,럼,mid
31738,Oud Palao Eau de Parfum,Diptyque,장뇌,base
31738,Oud Palao Eau de Parfum,Diptyque,패출리,base
31738,Oud Palao Eau de Parfum,Diptyque,마다가스카르 바닐라,base
56405,Philosykos Eau de Parfum 2012,Diptyque,무화과 잎,top
56405,Philosykos Eau de Parfum 2012,Diptyque,무화과,top
56405,Philosykos Eau de Parfum 2012,Diptyque,무화과 나무,mid
56405,Philosykos Eau de Parfum 2012,Diptyque,우디 노트,base
56405,Philosykos Eau de Parfum 2012,Diptyque,블랙 페퍼,base
1825,Tobacco Vanille,Tom Ford,타바코 잎,top
1825,Tobacco Vanille,Tom Ford,스파이시 노트,top
1825,Tobacco Vanille,Tom Ford,바닐라,mid
1825,Tobacco Vanille,Tom Ford,카카오,mid
1825,Tobacco Vanille,Tom Ford,통카빈,mid
1825,Tobacco Vanille,Tom Ford,타바코 꽃,mid
1825,Tobacco Vanille,Tom Ford,말린 과일,base
1825,Tobacco Vanille,Tom Ford,우디 노트,base
1018,Black Orchid,Tom Ford,트러플,top
1018,Black Orchid,Tom Ford,가드니아,top
1018,Black Orchid,Tom Ford,블랙 커런트,top
1018,Black Orchid,Tom Ford,일랑일랑,top
1018,Black Orchid,Tom Ford,재스민,top
1018,Black Orchid,Tom Ford,베르가못,top
1018,Black Orchid,Tom Ford,만다린 오렌지,top
1018,Black Orchid,Tom Ford,아말피 레몬,top
1018,Black Orchid,Tom Ford,오키드,mid
1018,Black Orchid,Tom Ford,스파이스,mid
1018,Black Orchid,Tom Ford,가드니아,mid
1018,Black Orchid,Tom Ford,프루티 노트,mid
1018,Black Orchid,Tom Ford,일랑일랑,mid
1018,Black Orchid,Tom Ford,재스민,mid
1018,Black Orchid,Tom Ford,연꽃,mid
1018,Black Orchid,Tom Ford,멕시코 초콜릿,base
1018,Black Orchid,Tom Ford,패출리,base
1018,Black Orchid,Tom Ford,바닐라,base
1018,Black Orchid,Tom Ford,인센스,base
1018,Black Orchid,Tom Ford,앰버,base
1018,Black Orchid,Tom Ford,샌달우드,base
1018,Black Orchid,Tom Ford,베티버,base
1018,Black Orchid,Tom Ford,화이트 머스크,base
51411,Lost Cherry,Tom Ford,비터 아몬드,top
51411,Lost Cherry,Tom Ford,블랙 체리,top
51411,Lost Cherry,Tom Ford,체리 리큐어,top
51411,Lost Cherry,Tom Ford,사워 체리,mid
51411,Lost Cherry,Tom Ford,자두,mid
51411,Lost Cherry,Tom Ford,터키 로즈,mid
51411,Lost Cherry,Tom Ford,재스민 삼박,mid
51411,Lost Cherry,Tom Ford,바닐라,base
51411,Lost Cherry,Tom Ford,통카빈,base
51411,Lost Cherry,Tom Ford,시나몬,base
51411,Lost Cherry,Tom Ford,페루 발삼,base
51411,Lost Cherry,Tom Ford,샌달우드,base
51411,Lost Cherry,Tom Ford,벤조인,base
51411,Lost Cherry,Tom Ford,정향,base
51411,Lost Cherry,Tom Ford,시더,base
51411,Lost Cherry,Tom Ford,패출리,base
51411,Lost Cherry,Tom Ford,베티버,base
50239,Ombré Leather (2018),Tom Ford,카다멈,top
50239,Ombré Leather (2018),Tom Ford,레더,mid
50239,Ombré Leather (2018),Tom Ford,재스민 삼박,mid
50239,Ombré Leather (2018),Tom Ford,앰버,base
50239,Ombré Leather (2018),Tom Ford,이끼,base
50239,Ombré Leather (2018),Tom Ford,패출리,base
1826,Oud Wood,Tom Ford,침향 (우드),top
1826,Oud Wood,Tom Ford,브라질 로즈우드,top
1826,Oud Wood,Tom Ford,카다멈,top
1826,Oud Wood,Tom Ford,샌달우드,mid
1826,Oud Wood,Tom Ford,쓰촨 페퍼,mid
1826,Oud Wood,Tom Ford,바닐라,mid
1826,Oud Wood,Tom Ford,베티버,base
1826,Oud Wood,Tom Ford,통카빈,base
1826,Oud Wood,Tom Ford,앰버,base
29675,Noir Extreme,Tom Ford,카다멈,top
29675,Noir Extreme,Tom Ford,넛멕,top
29675,Noir Extreme,Tom Ford,사프란,top
29675,Noir Extreme,Tom Ford,만다린 오렌지,top
29675,Noir Extreme,Tom Ford,네롤리,top
29675,Noir Extreme,Tom Ford,쿨피,mid
29675,Noir Extreme,Tom Ford,로즈,mid
29675,Noir Extreme,Tom Ford,마스틱 / 렌티스크,mid
29675,Noir Extreme,Tom Ford,오렌지 꽃,mid
29675,Noir Extreme,Tom Ford,재스민,mid
29675,Noir Extreme,Tom Ford,바닐라,base
29675,Noir Extreme,Tom Ford,앰버,base
29675,Noir Extreme,Tom Ford,우디 노트,base
29675,Noir Extreme,Tom Ford,샌달우드,base
34893,Soleil Blanc,Tom Ford,피스타치오,top
34893,Soleil Blanc,Tom Ford,베르가못,top
34893,Soleil Blanc,Tom Ford,카다멈,top
34893,Soleil Blanc,Tom Ford,핑크 페퍼,top
34893,Soleil Blanc,Tom Ford,튜베로즈,mid
34893,Soleil Blanc,Tom Ford,일랑일랑,mid
34893,Soleil Blanc,Tom Ford,재스민,mid
34893,Soleil Blanc,Tom Ford,코코넛,base
34893,Soleil Blanc,Tom Ford,앰버,base
34893,Soleil Blanc,Tom Ford,통카빈,base
34893,Soleil Blanc,Tom Ford,벤조인,base
46513,Fabulous,Tom Ford,라벤더,top
46513,Fabulous,Tom Ford,클라리 세이지,top
46513,Fabulous,Tom Ford,레더,mid
46513,Fabulous,Tom Ford,비터 아몬드,mid
46513,Fabulous,Tom Ford,바닐라,mid
46513,Fabulous,Tom Ford,오리스,mid
46513,Fabulous,Tom Ford,레더,base
46513,Fabulous,Tom Ford,통카빈,base
46513,Fabulous,Tom Ford,캐시머란,base
46513,Fabulous,Tom Ford,화이트 우드,base
46513,Fabulous,Tom Ford,앰버,base
1849,Tuscan Leather,Tom Ford,라즈베리,top
1849,Tuscan Leather,Tom Ford,사프란,top
1849,Tuscan Leather,Tom Ford,타임,top
1849,Tuscan Leather,Tom Ford,올리바넘,mid
1849,Tuscan Leather,Tom Ford,재스민,mid
1849,Tuscan Leather,Tom Ford,레더,base
1849,Tuscan Leather,Tom Ford,스웨이드,base
1849,Tuscan Leather,Tom Ford,우디 노트,base
1849,Tuscan Leather,Tom Ford,앰버,base
1822,Noir de Noir,Tom Ford,사프란,top
1822,Noir de Noir,Tom Ford,블랙 로즈,mid
1822,Noir de Noir,Tom Ford,트러플,mid
1822,Noir de Noir,Tom Ford,플로럴 노트,mid
1822,Noir de Noir,Tom Ford,패출리,base
1822,Noir de Noir,Tom Ford,바닐라,base
1822,Noir de Noir,Tom Ford,침향 (우드),base
1822,Noir de Noir,Tom Ford,오크모스,base
12192,Neroli Portofino,Tom Ford,베르가못,top
12192,Neroli Portofino,Tom Ford,만다린 오렌지,top
12192,Neroli Portofino,Tom Ford,레몬,top
12192,Neroli Portofino,Tom Ford,비터 오렌지,top
12192,Neroli Portofino,Tom Ford,라벤더,top
12192,Neroli Portofino,Tom Ford,로즈마리,top
12192,Neroli Portofino,Tom Ford,머틀,top
12192,Neroli Portofino,Tom Ford,아프리카 오렌지 꽃,mid
12192,Neroli Portofino,Tom Ford,네롤리,mid
12192,Neroli Portofino,Tom Ford,재스민,mid
12192,Neroli Portofino,Tom Ford,피토스포룸,mid
12192,Neroli Portofino,Tom Ford,앰버,base
12192,Neroli Portofino,Tom Ford,암브레트 (머스크 맬로우),base
12192,Neroli Portofino,Tom Ford,안젤리카,base
62707,Bitter Peach,Tom Ford,복숭아,top
62707,Bitter Peach,Tom Ford,블러드 오렌지,top
62707,Bitter Peach,Tom Ford,카다멈,top
62707,Bitter Peach,Tom Ford,헬리오트로프,top
62707,Bitter Peach,Tom Ford,럼,mid
62707,Bitter Peach,Tom Ford,코냑,mid
62707,Bitter Peach,Tom Ford,다바나,mid
62707,Bitter Peach,Tom Ford,재스민,mid
62707,Bitter Peach,Tom Ford,바닐라,base
62707,Bitter Peach,Tom Ford,인도네시아 패출리 잎,base
62707,Bitter Peach,Tom Ford,통카빈,base
62707,Bitter Peach,Tom Ford,샌달우드,base
62707,Bitter Peach,Tom Ford,벤조인,base
62707,Bitter Peach,Tom Ford,캐시머란,base
62707,Bitter Peach,Tom Ford,라브다넘,base
62707,Bitter Peach,Tom Ford,스티락스,base
62707,Bitter Peach,Tom Ford,베티버,base
22963,Velvet Orchid,Tom Ford,럼,top
22963,Velvet Orchid,Tom Ford,꿀,top
22963,Velvet Orchid,Tom Ford,만다린 오렌지,top
22963,Velvet Orchid,Tom Ford,베르가못,top
22963,Velvet Orchid,Tom Ford,블랙 오키드,mid
22963,Velvet Orchid,Tom Ford,오키드,mid
22963,Velvet Orchid,Tom Ford,재스민,mid
22963,Velvet Orchid,Tom Ford,헬리오트로프,mid
22963,Velvet Orchid,Tom Ford,히아신스,mid
22963,Velvet Orchid,Tom Ford,로즈 오일,mid
22963,Velvet Orchid,Tom Ford,수선화,mid
22963,Velvet Orchid,Tom Ford,목련,mid
22963,Velvet Orchid,Tom Ford,오렌지 꽃,mid
22963,Velvet Orchid,Tom Ford,바닐라,base
22963,Velvet Orchid,Tom Ford,몰약,base
22963,Velvet Orchid,Tom Ford,스웨이드,base
22963,Velvet Orchid,Tom Ford,샌달우드,base
22963,Velvet Orchid,Tom Ford,페루 발삼,base
22963,Velvet Orchid,Tom Ford,라브다넘,base
6697,Grey Vetiver,Tom Ford,자몽,top
6697,Grey Vetiver,Tom Ford,오렌지 꽃,top
6697,Grey Vetiver,Tom Ford,세이지,top
6697,Grey Vetiver,Tom Ford,넛멕,mid
6697,Grey Vetiver,Tom Ford,오리스 루트,mid
6697,Grey Vetiver,Tom Ford,피멘토,mid
6697,Grey Vetiver,Tom Ford,베티버,base
6697,Grey Vetiver,Tom Ford,우디 노트,base
6697,Grey Vetiver,Tom Ford,오크모스,base
6697,Grey Vetiver,Tom Ford,앰버,base
30957,Noir Pour Femme,Tom Ford,생강,top
30957,Noir Pour Femme,Tom Ford,비터 오렌지,top
30957,Noir Pour Femme,Tom Ford,만다린 오렌지,top
30957,Noir Pour Femme,Tom Ford,베르가못,top
30957,Noir Pour Femme,Tom Ford,쿨피,mid
30957,Noir Pour Femme,Tom Ford,로즈,mid
30957,Noir Pour Femme,Tom Ford,오렌지 꽃,mid
30957,Noir Pour Femme,Tom Ford,재스민,mid
30957,Noir Pour Femme,Tom Ford,바닐라,base
30957,Noir Pour Femme,Tom Ford,앰버,base
30957,Noir Pour Femme,Tom Ford,샌달우드,base
30957,Noir Pour Femme,Tom Ford,마스틱 / 렌티스크,base
68716,Ombré Leather Parfum,Tom Ford,바이올렛 잎,top
68716,Ombré Leather Parfum,Tom Ford,시더,top
68716,Ombré Leather Parfum,Tom Ford,재스민 삼박,mid
68716,Ombré Leather Parfum,Tom Ford,오리스,mid
68716,Ombré Leather Parfum,Tom Ford,레더,base
68716,Ombré Leather Parfum,Tom Ford,우디 노트,base
68716,Ombré Leather Parfum,Tom Ford,타바코,base
88588,Vanilla,Tom Ford,바닐라 앱솔루트,top
88588,Vanilla,Tom Ford,샌달우드,mid
88588,Vanilla,Tom Ford,동물성 노트,base
88588,Vanilla,Tom Ford,오리스 루트,base
88588,Vanilla,Tom Ford,재스민,base
6386,White Suede,Tom Ford,타임,top
6386,White Suede,Tom Ford,차,top
6386,White Suede,Tom Ford,은방울꽃,mid
6386,White Suede,Tom Ford,사프란,mid
6386,White Suede,Tom Ford,로즈,mid
6386,White Suede,Tom Ford,스웨이드,base
6386,White Suede,Tom Ford,머스크,base
6386,White Suede,Tom Ford,샌달우드,base
6386,White Suede,Tom Ford,올리바넘,base
6386,White Suede,Tom Ford,앰버,base
48029,Vanille Fatale,Tom Ford,럼,top
48029,Vanille Fatale,Tom Ford,몰약,top
48029,Vanille Fatale,Tom Ford,올리바넘,top
48029,Vanille Fatale,Tom Ford,사프란,top
48029,Vanille Fatale,Tom Ford,고수,top
48029,Vanille Fatale,Tom Ford,오렌지,top
48029,Vanille Fatale,Tom Ford,라임,top
48029,Vanille Fatale,Tom Ford,보리,mid
48029,Vanille Fatale,Tom Ford,커피,mid
48029,Vanille Fatale,Tom Ford,자두,mid
48029,Vanille Fatale,Tom Ford,프랑지파니,mid
48029,Vanille Fatale,Tom Ford,수선화,mid
48029,Vanille Fatale,Tom Ford,아르테미시아,mid
48029,Vanille Fatale,Tom Ford,로즈,mid
48029,Vanille Fatale,Tom Ford,마다가스카르 바닐라,base
48029,Vanille Fatale,Tom Ford,스웨이드,base
48029,Vanille Fatale,Tom Ford,타바코,base
48029,Vanille Fatale,Tom Ford,마호가니,base
48029,Vanille Fatale,Tom Ford,패출리,base
48029,Vanille Fatale,Tom Ford,오크모스,base
48029,Vanille Fatale,Tom Ford,바이올렛,base
59064,Beau De Jour Eau de Parfum,Tom Ford,라벤더 추출물,top
59064,Beau De Jour Eau de Parfum,Tom Ford,라벤더,top
59064,Beau De Jour Eau de Parfum,Tom Ford,오크모스,mid
59064,Beau De Jour Eau de Parfum,Tom Ford,로즈마리,mid
59064,Beau De Jour Eau de Parfum,Tom Ford,민트,mid
59064,Beau De Jour Eau de Parfum,Tom Ford,바질,mid
59064,Beau De Jour Eau de Parfum,Tom Ford,제라늄,mid
59064,Beau De Jour Eau de Parfum,Tom Ford,패출리,base
59064,Beau De Jour Eau de Parfum,Tom Ford,앰버,base
48152,Eau de Soleil Blanc,Tom Ford,비터 오렌지,top
48152,Eau de Soleil Blanc,Tom Ford,네롤리,top
48152,Eau de Soleil Blanc,Tom Ford,베르가못,top
48152,Eau de Soleil Blanc,Tom Ford,시트론,top
48152,Eau de Soleil Blanc,Tom Ford,피스타치오,top
48152,Eau de Soleil Blanc,Tom Ford,쁘띠그레인,top
48152,Eau de Soleil Blanc,Tom Ford,카다멈,top
48152,Eau de Soleil Blanc,Tom Ford,핑크 페퍼,top
48152,Eau de Soleil Blanc,Tom Ford,캐러웨이,top
48152,Eau de Soleil Blanc,Tom Ford,튜베로즈,mid
48152,Eau de Soleil Blanc,Tom Ford,튀니지 오렌지 꽃,mid
48152,Eau de Soleil Blanc,Tom Ford,일랑일랑,mid
48152,Eau de Soleil Blanc,Tom Ford,재스민,mid
48152,Eau de Soleil Blanc,Tom Ford,갈바넘,mid
48152,Eau de Soleil Blanc,Tom Ford,코코넛,base
48152,Eau de Soleil Blanc,Tom Ford,바닐라,base
48152,Eau de Soleil Blanc,Tom Ford,통카빈,base
48152,Eau de Soleil Blanc,Tom Ford,앰버,base
48152,Eau de Soleil Blanc,Tom Ford,벤조인,base
12765,Jasmin Rouge,Tom Ford,생강,top
12765,Jasmin Rouge,Tom Ford,시나몬,top
12765,Jasmin Rouge,Tom Ford,베르가못,top
12765,Jasmin Rouge,Tom Ford,카다멈,top
12765,Jasmin Rouge,Tom Ford,페퍼,top
12765,Jasmin Rouge,Tom Ford,만다린 오렌지,top
12765,Jasmin Rouge,Tom Ford,재스민,mid
12765,Jasmin Rouge,Tom Ford,일랑일랑,mid
12765,Jasmin Rouge,Tom Ford,네롤리,mid
12765,Jasmin Rouge,Tom Ford,금작화,mid
12765,Jasmin Rouge,Tom Ford,클라리 세이지,mid
12765,Jasmin Rouge,Tom Ford,앰버,base
12765,Jasmin Rouge,Tom Ford,바닐라,base
12765,Jasmin Rouge,Tom Ford,우디 노트,base
12765,Jasmin Rouge,Tom Ford,레더,base
12765,Jasmin Rouge,Tom Ford,프랑스 라브다넘,base
21402,Tobacco Oud,Tom Ford,위스키,top
21402,Tobacco Oud,Tom Ford,스파이시 노트,mid
21402,Tobacco Oud,Tom Ford,시나몬,mid
21402,Tobacco Oud,Tom Ford,고수,mid
21402,Tobacco Oud,Tom Ford,타바코,base
21402,Tobacco Oud,Tom Ford,침향 (우드),base
21402,Tobacco Oud,Tom Ford,인센스,base
21402,Tobacco Oud,Tom Ford,샌달우드,base
21402,Tobacco Oud,Tom Ford,패출리,base
21402,Tobacco Oud,Tom Ford,벤조인,base
21402,Tobacco Oud,Tom Ford,바닐라,base
21402,Tobacco Oud,Tom Ford,시더,base
3797,White Patchouli,Tom Ford,화이트 플라워,top
3797,White Patchouli,Tom Ford,고수,top
3797,White Patchouli,Tom Ford,모란,top
3797,White Patchouli,Tom Ford,베르가못,top
3797,White Patchouli,Tom Ford,암브레트 (머스크 맬로우),mid
3797,White Patchouli,Tom Ford,로즈,mid
3797,White Patchouli,Tom Ford,재스민,mid
3797,White Patchouli,Tom Ford,패출리,base
3797,White Patchouli,Tom Ford,우디 노트,base
3797,White Patchouli,Tom Ford,인센스,base
69008,Ébène Fumé,Tom Ford,인센스,top
69008,Ébène Fumé,Tom Ford,팔로 산토,top
69008,Ébène Fumé,Tom Ford,블랙 페퍼,top
69008,Ébène Fumé,Tom Ford,바이올렛 잎,top
69008,Ébène Fumé,Tom Ford,레더,mid
69008,Ébène Fumé,Tom Ford,라브다넘,mid
69008,Ébène Fumé,Tom Ford,케이드 오일,mid
69008,Ébène Fumé,Tom Ford,파피루스,mid
