향수ID,향수명,브랜드명,어코드명,비율
153,Aqva Pour Homme,Bvlgari,Spicy,27
153,Aqva Pour Homme,Bvlgari,Sweet,26
3750,Jasmin Noir,Bvlgari,Sweet,100
3750,Jasmin Noir,Bvlgari,Floral,39
3750,Jasmin Noir,Bvlgari,Resinous,21
3750,Jasmin Noir,Bvlgari,Woody,20
3750,Jasmin Noir,Bvlgari,Spicy,20
3750,Jasmin Noir,Bvlgari,Fruity,18
41222,Tygar,Bvlgari,Citrus,100
41222,Tygar,Bvlgari,Musky,97
41222,Tygar,Bvlgari,Resinous,88
41222,Tygar,Bvlgari,Spicy,67
41222,Tygar,Bvlgari,Aromatic,52
154,Black,Bvlgari,Woody,100
154,Black,Bvlgari,Sweet,96
154,Black,Bvlgari,Musky,75
154,Black,Bvlgari,Resinous,31
154,Black,Bvlgari,Earthy/Smoky,31
154,Black,Bvlgari,Green,31
780,Omnia Amethyste,Bvlgari,Sweet,100
780,Omnia Amethyste,Bvlgari,Floral,84
780,Omnia Amethyste,Bvlgari,Woody,28
780,Omnia Amethyste,Bvlgari,Green,24
780,Omnia Amethyste,Bvlgari,Citrus,22
780,Omnia Amethyste,Bvlgari,Earthy/Smoky,22
14297,Omnia Coral,Bvlgari,Fruity,100
14297,Omnia Coral,Bvlgari,Floral,89
14297,Omnia Coral,Bvlgari,Woody,85
14297,Omnia Coral,Bvlgari,Fresh,83
14297,Omnia Coral,Bvlgari,Spicy,72
14297,Omnia Coral,Bvlgari,Musky,58
14297,Omnia Coral,Bvlgari,Citrus,51
14297,Omnia Coral,Bvlgari,Sweet,43
22675,Aqva Amara,Bvlgari,Fresh,100
22675,Aqva Amara,Bvlgari,Citrus,78
22675,Aqva Amara,Bvlgari,Woody,73
22675,Aqva Amara,Bvlgari,Spicy,71
22675,Aqva Amara,Bvlgari,Resinous,38
22675,Aqva Amara,Bvlgari,Floral,36
1742,Aqva Pour Homme Marine,Bvlgari,Fresh,100
1742,Aqva Pour Homme Marine,Bvlgari,Citrus,35
1742,Aqva Pour Homme Marine,Bvlgari,Aromatic,30
1742,Aqva Pour Homme Marine,Bvlgari,Spicy,23
1742,Aqva Pour Homme Marine,Bvlgari,Woody,22
142,Pour Femme,Bvlgari,Floral,100
142,Pour Femme,Bvlgari,Sweet,48
142,Pour Femme,Bvlgari,Woody,20
142,Pour Femme,Bvlgari,Resinous,15
142,Pour Femme,Bvlgari,Fruity,15
151,Omnia,Bvlgari,Spicy,100
151,Omnia,Bvlgari,Sweet,58
151,Omnia,Bvlgari,Woody,34
50602,Man Wood Essence,Bvlgari,Woody,100
50602,Man Wood Essence,Bvlgari,Aromatic,78
50602,Man Wood Essence,Bvlgari,Citrus,75
50602,Man Wood Essence,Bvlgari,Resinous,55
50602,Man Wood Essence,Bvlgari,Spicy,47
42856,Aqva Pour Homme Atlantiqve,Bvlgari,Fresh,100
42856,Aqva Pour Homme Atlantiqve,Bvlgari,Resinous,54
42856,Aqva Pour Homme Atlantiqve,Bvlgari,Aromatic,32
42856,Aqva Pour Homme Atlantiqve,Bvlgari,Citrus,26
42856,Aqva Pour Homme Atlantiqve,Bvlgari,Woody,23
42856,Aqva Pour Homme Atlantiqve,Bvlgari,Musky,21
143,Pour Homme,Bvlgari,Aromatic,100
143,Pour Homme,Bvlgari,Woody,65
143,Pour Homme,Bvlgari,Spicy,61
143,Pour Homme,Bvlgari,Citrus,50
143,Pour Homme,Bvlgari,Green,50
143,Pour Homme,Bvlgari,Musky,50
143,Pour Homme,Bvlgari,Sweet,47
143,Pour Homme,Bvlgari,Fresh,47
143,Pour Homme,Bvlgari,Earthy/Smoky,39
144,Eau Parfumee au The Vert,Bvlgari,Spicy,100
144,Eau Parfumee au The Vert,Bvlgari,Citrus,90
144,Eau Parfumee au The Vert,Bvlgari,Aromatic,70
144,Eau Parfumee au The Vert,Bvlgari,Floral,64
144,Eau Parfumee au The Vert,Bvlgari,Green,63
144,Eau Parfumee au The Vert,Bvlgari,Woody,59
144,Eau Parfumee au The Vert,Bvlgari,Fresh,53
144,Eau Parfumee au The Vert,Bvlgari,Sweet,44
144,Eau Parfumee au The Vert,Bvlgari,Musky,41
145,Eau Parfumee au The Blanc,Bvlgari,Spicy,100
145,Eau Parfumee au The Blanc,Bvlgari,Green,85
145,Eau Parfumee au The Blanc,Bvlgari,Musky,49
145,Eau Parfumee au The Blanc,Bvlgari,Citrus,48
145,Eau Parfumee au The Blanc,Bvlgari,Aromatic,46
145,Eau Parfumee au The Blanc,Bvlgari,Floral,40
145,Eau Parfumee au The Blanc,Bvlgari,Sweet,36
145,Eau Parfumee au The Blanc,Bvlgari,Fresh,36
55688,Man Wood Neroli,Bvlgari,Citrus,100
55688,Man Wood Neroli,Bvlgari,Musky,98
55688,Man Wood Neroli,Bvlgari,Floral,85
55688,Man Wood Neroli,Bvlgari,Woody,82
55688,Man Wood Neroli,Bvlgari,Spicy,55
55688,Man Wood Neroli,Bvlgari,Resinous,52
55688,Man Wood Neroli,Bvlgari,Aromatic,48
55688,Man Wood Neroli,Bvlgari,Sweet,46
55688,Man Wood Neroli,Bvlgari,Fresh,44
11512,Mon Jasmin Noir,Bvlgari,Sweet,100
11512,Mon Jasmin Noir,Bvlgari,Woody,65
11512,Mon Jasmin Noir,Bvlgari,Floral,62
11512,Mon Jasmin Noir,Bvlgari,Musky,34
11512,Mon Jasmin Noir,Bvlgari,Fresh,31
155,Petits et Mamans,Bvlgari,Sweet,100
155,Petits et Mamans,Bvlgari,Floral,55
155,Petits et Mamans,Bvlgari,Green,33
148,BLV Pour Homme,Bvlgari,Spicy,100
148,BLV Pour Homme,Bvlgari,Aromatic,49
148,BLV Pour Homme,Bvlgari,Woody,46
148,BLV Pour Homme,Bvlgari,Fresh,34
148,BLV Pour Homme,Bvlgari,Green,33
148,BLV Pour Homme,Bvlgari,Floral,32
148,BLV Pour Homme,Bvlgari,Resinous,26
665,Rose Essentielle,Bvlgari,Floral,100
665,Rose Essentielle,Bvlgari,Sweet,32
665,Rose Essentielle,Bvlgari,Woody,25
665,Rose Essentielle,Bvlgari,Fruity,24
32093,Omnia Paraiba,Bvlgari,Fruity,100
32093,Omnia Paraiba,Bvlgari,Sweet,68
32093,Omnia Paraiba,Bvlgari,Floral,61
32093,Omnia Paraiba,Bvlgari,Citrus,38
32093,Omnia Paraiba,Bvlgari,Fresh,38
32093,Omnia Paraiba,Bvlgari,Woody,23
39834,Rose Goldea,Bvlgari,Floral,100
39834,Rose Goldea,Bvlgari,Woody,26
39834,Rose Goldea,Bvlgari,Musky,25
39834,Rose Goldea,Bvlgari,Sweet,24
39834,Rose Goldea,Bvlgari,Fresh,24
39834,Rose Goldea,Bvlgari,Spicy,20
29442,Aqva Divina,Bvlgari,Fresh,100
29442,Aqva Divina,Bvlgari,Sweet,52
29442,Aqva Divina,Bvlgari,Spicy,44
29442,Aqva Divina,Bvlgari,Citrus,43
29442,Aqva Divina,Bvlgari,Floral,42
29442,Aqva Divina,Bvlgari,Fruity,36
29442,Aqva Divina,Bvlgari,Woody,35
44894,Bloom,Gucci,Floral,100
44894,Bloom,Gucci,Musky,21
44894,Bloom,Gucci,Green,18
9677,Guilty,Gucci,Spicy,100
9677,Guilty,Gucci,Floral,68
9677,Guilty,Gucci,Fruity,50
9677,Guilty,Gucci,Sweet,47
9677,Guilty,Gucci,Woody,44
9677,Guilty,Gucci,Fresh,43
9677,Guilty,Gucci,Citrus,42
9677,Guilty,Gucci,Resinous,41
9677,Guilty,Gucci,Musky,39
686,Rush,Gucci,Floral,100
686,Rush,Gucci,Woody,99
686,Rush,Gucci,Sweet,74
686,Rush,Gucci,Aromatic,49
686,Rush,Gucci,Fruity,45
686,Rush,Gucci,Earthy/Smoky,39
686,Rush,Gucci,Spicy,35
56096,Mémoire d’une Odeur,Gucci,Sweet,100
56096,Mémoire d’une Odeur,Gucci,Floral,58
56096,Mémoire d’une Odeur,Gucci,Green,42
56096,Mémoire d’une Odeur,Gucci,Woody,35
56096,Mémoire d’une Odeur,Gucci,Musky,32
56096,Mémoire d’une Odeur,Gucci,Aromatic,26
68578,Flora Gorgeous Gardenia,Gucci,Floral,100
68578,Flora Gorgeous Gardenia,Gucci,Sweet,72
68578,Flora Gorgeous Gardenia,Gucci,Fruity,38
68578,Flora Gorgeous Gardenia,Gucci,Woody,29
68578,Flora Gorgeous Gardenia,Gucci,Citrus,28
68578,Flora Gorgeous Gardenia,Gucci,Fresh,28
43040,Guilty Absolute,Gucci,Woody,100
43040,Guilty Absolute,Gucci,Earthy/Smoky,41
43040,Guilty Absolute,Gucci,Aromatic,26
43040,Guilty Absolute,Gucci,Musky,24
84547,Guilty Elixir de Parfum pour Homme,Gucci,Sweet,100
84547,Guilty Elixir de Parfum pour Homme,Gucci,Floral,94
84547,Guilty Elixir de Parfum pour Homme,Gucci,Spicy,59
84547,Guilty Elixir de Parfum pour Homme,Gucci,Resinous,28
84547,Guilty Elixir de Parfum pour Homme,Gucci,Citrus,26
30815,Bamboo,Gucci,Floral,100
30815,Bamboo,Gucci,Sweet,65
30815,Bamboo,Gucci,Spicy,60
30815,Bamboo,Gucci,Citrus,49
30815,Bamboo,Gucci,Woody,39
30815,Bamboo,Gucci,Musky,29
685,Eau de Parfum II,Gucci,Floral,100
685,Eau de Parfum II,Gucci,Fruity,99
685,Eau de Parfum II,Gucci,Sweet,97
685,Eau de Parfum II,Gucci,Woody,62
685,Eau de Parfum II,Gucci,Fresh,54
685,Eau de Parfum II,Gucci,Aromatic,47
685,Eau de Parfum II,Gucci,Spicy,47
685,Eau de Parfum II,Gucci,Green,44
1119,Pour Homme II,Gucci,Fresh,100
1119,Pour Homme II,Gucci,Spicy,84
1119,Pour Homme II,Gucci,Green,42
1119,Pour Homme II,Gucci,Earthy/Smoky,32
1119,Pour Homme II,Gucci,Sweet,26
1119,Pour Homme II,Gucci,Resinous,23
1119,Pour Homme II,Gucci,Citrus,23
94979,Flora Gorgeous Orchid,Gucci,Sweet,100
94979,Flora Gorgeous Orchid,Gucci,Fresh,33
94979,Flora Gorgeous Orchid,Gucci,Floral,29
32743,Intense Oud,Gucci,Woody,100
32743,Intense Oud,Gucci,Spicy,58
32743,Intense Oud,Gucci,Resinous,39
32743,Intense Oud,Gucci,Musky,26
32743,Intense Oud,Gucci,Fruity,22
32743,Intense Oud,Gucci,Earthy/Smoky,22
32743,Intense Oud,Gucci,Sweet,20
14395,Flora by Gucci Gorgeous Gardenia,Gucci,Fruity,100
14395,Flora by Gucci Gorgeous Gardenia,Gucci,Floral,86
14395,Flora by Gucci Gorgeous Gardenia,Gucci,Sweet,85
14395,Flora by Gucci Gorgeous Gardenia,Gucci,Fresh,69
14395,Flora by Gucci Gorgeous Gardenia,Gucci,Woody,31
11037,Guilty Pour Homme,Gucci,Floral,100
11037,Guilty Pour Homme,Gucci,Woody,88
11037,Guilty Pour Homme,Gucci,Citrus,66
11037,Guilty Pour Homme,Gucci,Sweet,62
11037,Guilty Pour Homme,Gucci,Aromatic,45
11037,Guilty Pour Homme,Gucci,Spicy,30
7610,Flora by Gucci Eau de Parfum,Gucci,Floral,100
7610,Flora by Gucci Eau de Parfum,Gucci,Woody,61
7610,Flora by Gucci Eau de Parfum,Gucci,Citrus,48
7610,Flora by Gucci Eau de Parfum,Gucci,Fresh,46
7610,Flora by Gucci Eau de Parfum,Gucci,Fruity,38
7610,Flora by Gucci Eau de Parfum,Gucci,Spicy,27
75190,Flora Gorgeous Jasmine,Gucci,Floral,100
75190,Flora Gorgeous Jasmine,Gucci,Spicy,60
75190,Flora Gorgeous Jasmine,Gucci,Citrus,55
75190,Flora Gorgeous Jasmine,Gucci,Woody,32
75190,Flora Gorgeous Jasmine,Gucci,Resinous,25
48090,Guilty Absolute Pour Femme,Gucci,Woody,100
48090,Guilty Absolute Pour Femme,Gucci,Fruity,45
48090,Guilty Absolute Pour Femme,Gucci,Floral,41
48090,Guilty Absolute Pour Femme,Gucci,Aromatic,40
48090,Guilty Absolute Pour Femme,Gucci,Sweet,33
48090,Guilty Absolute Pour Femme,Gucci,Spicy,31
48090,Guilty Absolute Pour Femme,Gucci,Earthy/Smoky,29
682,Envy Me,Gucci,Fruity,100
682,Envy Me,Gucci,Floral,100
682,Envy Me,Gucci,Fresh,55
682,Envy Me,Gucci,Sweet,42
682,Envy Me,Gucci,Woody,32
682,Envy Me,Gucci,Spicy,31
682,Envy Me,Gucci,Musky,30
682,Envy Me,Gucci,Green,26
5226,Flora by Gucci Eau de Toilette,Gucci,Floral,100
5226,Flora by Gucci Eau de Toilette,Gucci,Citrus,48
5226,Flora by Gucci Eau de Toilette,Gucci,Fresh,46
5226,Flora by Gucci Eau de Toilette,Gucci,Fruity,34
